year,month,year_month,customer_state,customer_region,product_category_name_english,payment_type,delivery_status,total_orders,total_customers,total_items_sold,total_revenue,total_freight,total_payment_value,average_item_price,average_payment_value,average_delivery_days,late_orders,late_delivery_rate
2017,1,2017-01,MG,Southeast,stationery,credit_card,On Time,1,1,5,398.05,50.0,2240.25,79.61,448.05,16.0,0,0.0
2018,7,2018-07,RJ,Southeast,office_furniture,voucher,On Time,1,1,1,149.98,45.04,195.02,149.98,195.02,20.0,0,0.0
2018,7,2018-07,PA,North,perfumery,credit_card,On Time,1,1,1,44.99,19.23,64.22,44.99,64.22,7.0,0,0.0
2017,11,2017-11,PA,North,fashion_bags_accessories,boleto,Late,1,1,1,33.6,25.63,59.23,33.6,59.23,46.0,1,1.0
2018,4,2018-04,MG,Southeast,sports_leisure,debit_card,On Time,1,1,1,83.8,13.58,97.38,83.8,97.38,10.0,0,0.0
2018,4,2018-04,RO,North,office_furniture,credit_card,On Time,1,1,1,299.0,89.38,388.38,299.0,388.38,26.0,0,0.0
2017,11,2017-11,SP,Southeast,furniture_living_room,voucher,Late,1,1,1,83.9,18.48,102.38,83.9,102.38,26.0,1,1.0
2017,7,2017-07,ES,Southeast,home_confort,credit_card,On Time,1,1,2,179.8,30.76,421.12,89.9,210.56,18.0,0,0.0
2017,8,2017-08,SP,Southeast,null,voucher,Late,1,1,1,37.99,7.78,45.77,37.99,45.77,18.0,1,1.0
2017,9,2017-09,PI,Northeast,telephony,boleto,On Time,1,1,1,21.99,34.15,56.14,21.99,56.14,21.0,0,0.0
2017,2,2017-02,CE,Northeast,cool_stuff,boleto,On Time,1,1,1,79.99,26.82,106.81,79.99,106.81,19.0,0,0.0
2017,4,2017-04,RJ,Southeast,baby,credit_card,Late,1,1,1,59.99,15.63,75.62,59.99,75.62,32.0,1,1.0
2018,1,2018-01,RJ,Southeast,electronics,credit_card,Late,2,2,2,434.9,92.92,527.8199999999999,217.45,263.90999999999997,41.5,2,1.0
2018,2,2018-02,BA,Northeast,garden_tools,voucher,Late,1,1,2,99.8,39.18,277.96,49.9,138.98,36.0,2,2.0
2017,3,2017-03,RS,South,telephony,credit_card,Not Delivered,2,2,3,61.97,47.75,179.8,20.656666666666666,59.93333333333334,null,0,0.0
2017,11,2017-11,AM,North,watches_gifts,credit_card,On Time,1,1,1,146.0,34.82,180.82,146.0,180.82,38.0,0,0.0
2017,9,2017-09,RJ,Southeast,construction_tools_construction,credit_card,On Time,1,1,1,38.9,8.27,47.17,38.9,47.17,3.0,0,0.0
2018,4,2018-04,PE,Northeast,sports_leisure,credit_card,Late,1,1,1,129.46,27.97,157.43,129.46,157.43,33.0,1,1.0
2017,10,2017-10,GO,Central-West,housewares,credit_card,On Time,1,1,1,69.9,16.25,86.15,69.9,86.15,12.0,0,0.0
2017,4,2017-04,TO,North,health_beauty,boleto,On Time,1,1,1,339.99,19.81,359.8,339.99,359.8,16.0,0,0.0
2018,2,2018-02,MA,Northeast,cool_stuff,boleto,On Time,1,1,1,429.0,38.36,467.36,429.0,467.36,22.0,0,0.0
2016,10,2016-10,MG,Southeast,bed_bath_table,credit_card,On Time,1,1,1,169.9,14.97,184.87,169.9,184.87,43.0,0,0.0
2018,6,2018-06,PR,South,diapers_and_hygiene,credit_card,On Time,1,1,1,60.0,19.61,79.61,60.0,79.61,9.0,0,0.0
2017,3,2017-03,RJ,Southeast,toys,debit_card,On Time,1,1,1,42.99,14.52,57.51,42.99,57.51,7.0,0,0.0
2018,7,2018-07,RS,South,health_beauty,debit_card,On Time,1,1,1,120.0,18.64,138.64,120.0,138.64,6.0,0,0.0
2018,7,2018-07,SC,South,consoles_games,credit_card,On Time,1,1,1,598.9,23.38,622.28,598.9,622.28,6.0,0,0.0
2018,5,2018-05,PR,South,furniture_decor,boleto,Late,2,2,4,404.99,62.52,775.4300000000001,101.2475,193.85750000000002,23.75,4,2.0
2017,5,2017-05,MS,Central-West,health_beauty,credit_card,On Time,1,1,1,19.99,15.1,35.09,19.99,35.09,9.0,0,0.0
2017,4,2017-04,MA,Northeast,computers_accessories,boleto,On Time,1,1,1,31.08,20.8,51.88,31.08,51.88,18.0,0,0.0
2017,10,2017-10,SC,South,computers_accessories,boleto,Late,1,1,2,275.8,86.68,724.96,137.9,362.48,27.0,2,2.0
2017,2,2017-02,RJ,Southeast,sports_leisure,voucher,Not Delivered,1,1,1,113.0,17.53,130.53,113.0,130.53,null,0,0.0
2018,7,2018-07,MT,Central-West,fashion_shoes,boleto,On Time,1,1,1,220.7,28.5,249.2,220.7,249.2,17.0,0,0.0
2017,5,2017-05,AP,North,health_beauty,boleto,On Time,1,1,1,116.0,25.3,141.3,116.0,141.3,21.0,0,0.0
2018,4,2018-04,PA,North,sports_leisure,credit_card,Not Delivered,1,1,1,209.0,23.96,232.96,209.0,232.96,null,0,0.0
2018,3,2018-03,AL,Northeast,cool_stuff,credit_card,On Time,1,1,1,215.0,45.99,260.99,215.0,260.99,27.0,0,0.0
2018,5,2018-05,MA,Northeast,sports_leisure,credit_card,On Time,2,2,2,547.9,161.6,709.5,273.95,354.75,15.0,0,0.0
2018,4,2018-04,RJ,Southeast,telephony,voucher,On Time,2,2,2,57.98,30.46,88.44,28.99,44.22,8.5,0,0.0
2017,10,2017-10,BA,Northeast,watches_gifts,credit_card,Late,1,1,1,529.0,20.14,549.14,529.0,549.14,31.0,1,1.0
2017,3,2017-03,SP,Southeast,fashion_bags_accessories,boleto,Late,1,1,1,69.99,11.1,81.09,69.99,81.09,75.0,1,1.0
2018,1,2018-01,MS,Central-West,computers_accessories,debit_card,On Time,1,1,1,38.9,16.11,55.01,38.9,55.01,10.0,0,0.0
2017,6,2017-06,RS,South,watches_gifts,credit_card,Late,1,1,1,36.62,15.1,51.72,36.62,51.72,22.0,1,1.0
2016,10,2016-10,CE,Northeast,consoles_games,credit_card,On Time,1,1,1,629.9,31.85,661.75,629.9,661.75,19.0,0,0.0
2018,6,2018-06,MG,Southeast,small_appliances,debit_card,On Time,1,1,1,849.0,23.74,872.74,849.0,872.74,7.0,0,0.0
2017,2,2017-02,MA,Northeast,cool_stuff,boleto,On Time,1,1,1,79.99,26.82,106.81,79.99,106.81,13.0,0,0.0
2017,2,2017-02,AM,North,housewares,credit_card,On Time,1,1,1,149.9,29.4,179.3,149.9,179.3,27.0,0,0.0
2017,5,2017-05,RJ,Southeast,garden_tools,voucher,On Time,1,1,1,126.99,21.73,148.72000000000003,126.99,148.72000000000003,6.0,0,0.0
2017,5,2017-05,MA,Northeast,fashion_bags_accessories,credit_card,On Time,1,1,1,39.9,21.15,61.05,39.9,61.05,19.0,0,0.0
2017,3,2017-03,MS,Central-West,null,credit_card,Not Delivered,1,1,0,null,null,43.94,null,43.94,null,0,0.0
2016,10,2016-10,SP,Southeast,consoles_games,credit_card,On Time,2,2,2,982.48,33.71,1016.19,491.24,508.095,14.5,0,0.0
2018,4,2018-04,MS,Central-West,electronics,boleto,On Time,1,1,1,12.25,18.23,30.48,12.25,30.48,9.0,0,0.0
2017,4,2017-04,PE,Northeast,garden_tools,boleto,Not Delivered,1,1,1,449.0,70.22,519.22,449.0,519.22,null,0,0.0
2018,2,2018-02,MT,Central-West,housewares,credit_card,Late,1,1,1,120.0,28.22,148.22,120.0,148.22,35.0,1,1.0
2017,3,2017-03,MS,Central-West,telephony,credit_card,On Time,1,1,1,18.99,15.65,34.64,18.99,34.64,14.0,0,0.0
2018,1,2018-01,BA,Northeast,computers,credit_card,On Time,1,1,1,670.0,32.97,702.97,670.0,702.97,4.0,0,0.0
2017,12,2017-12,MS,Central-West,books_general_interest,credit_card,On Time,1,1,1,116.0,15.57,131.57,116.0,131.57,21.0,0,0.0
2017,10,2017-10,MG,Southeast,health_beauty,boleto,Not Delivered,1,1,1,23.99,14.1,38.09,23.99,38.09,null,0,0.0
2018,5,2018-05,SC,South,books_technical,credit_card,On Time,1,1,1,57.89,16.32,74.21,57.89,74.21,6.0,0,0.0
2018,8,2018-08,SP,Southeast,fashion_sport,credit_card,Late,1,1,1,69.9,13.15,83.05,69.9,83.05,11.0,1,1.0
2018,4,2018-04,CE,Northeast,home_appliances_2,credit_card,On Time,1,1,1,1699.0,170.8,1869.8,1699.0,1869.8,21.0,0,0.0
2018,5,2018-05,RJ,Southeast,books_general_interest,boleto,On Time,1,1,1,19.95,15.23,35.18,19.95,35.18,14.0,0,0.0
2017,12,2017-12,RJ,Southeast,toys,boleto,Not Delivered,1,1,1,89.99,14.38,104.37,89.99,104.37,null,0,0.0
2017,5,2017-05,PE,Northeast,sports_leisure,boleto,On Time,1,1,1,59.9,17.7,77.6,59.9,77.6,9.0,0,0.0
2017,12,2017-12,RJ,Southeast,fixed_telephony,credit_card,On Time,1,1,1,39.9,15.79,55.69,39.9,55.69,15.0,0,0.0
2018,1,2018-01,MG,Southeast,watches_gifts,credit_card,Not Delivered,1,1,1,129.9,15.66,145.56,129.9,145.56,null,0,0.0
2017,8,2017-08,SE,Northeast,sports_leisure,credit_card,Late,1,1,1,84.9,27.44,112.34,84.9,112.34,39.0,1,1.0
2017,1,2017-01,SC,South,null,credit_card,On Time,1,1,2,23.26,34.7,115.92,11.63,57.96,9.0,0,0.0
2018,7,2018-07,SP,Southeast,home_construction,boleto,On Time,1,1,1,119.85,11.86,131.71,119.85,131.71,17.0,0,0.0
2018,7,2018-07,PR,South,small_appliances,boleto,On Time,1,1,1,197.5,14.72,212.22,197.5,212.22,6.0,0,0.0
2018,5,2018-05,RJ,Southeast,auto,voucher,On Time,1,1,1,19.0,18.23,37.230000000000004,19.0,37.230000000000004,16.0,0,0.0
2017,2,2017-02,SC,South,furniture_decor,credit_card,On Time,2,2,2,173.9,32.120000000000005,206.01999999999998,86.95,103.00999999999999,12.0,0,0.0
2017,5,2017-05,AM,North,garden_tools,credit_card,On Time,1,1,1,126.99,32.33,159.32,126.99,159.32,13.0,0,0.0
2018,8,2018-08,AL,Northeast,telephony,credit_card,On Time,1,1,1,170.0,17.38,187.38,170.0,187.38,22.0,0,0.0
2018,5,2018-05,BA,Northeast,toys,boleto,On Time,1,1,1,56.9,17.11,74.01,56.9,74.01,16.0,0,0.0
2017,12,2017-12,TO,North,health_beauty,credit_card,On Time,1,1,1,179.99,27.8,207.79,179.99,207.79,11.0,0,0.0
2017,1,2017-01,RJ,Southeast,fashion_bags_accessories,credit_card,On Time,1,1,1,24.9,18.0,42.9,24.9,42.9,24.0,0,0.0
2017,1,2017-01,RS,South,null,boleto,Not Delivered,1,1,0,null,null,128.0,null,128.0,null,0,0.0
2018,8,2018-08,MG,Southeast,perfumery,voucher,On Time,1,1,1,44.99,15.42,60.41,44.99,60.41,4.0,0,0.0
2017,10,2017-10,RS,South,audio,credit_card,On Time,2,2,2,288.9,29.52,318.42,144.45,159.21,18.0,0,0.0
2018,5,2018-05,MA,Northeast,housewares,credit_card,Late,1,1,1,48.9,50.85,99.75,48.9,99.75,20.0,1,1.0
2018,4,2018-04,SP,Southeast,home_appliances_2,boleto,On Time,1,1,1,385.0,38.63,423.63,385.0,423.63,6.0,0,0.0
2017,6,2017-06,DF,Central-West,stationery,boleto,On Time,1,1,1,97.9,16.94,114.84,97.9,114.84,14.0,0,0.0
2018,7,2018-07,SP,Southeast,telephony,boleto,Late,1,1,1,28.99,7.46,36.45,28.99,36.45,14.0,1,1.0
2018,5,2018-05,RJ,Southeast,luggage_accessories,boleto,On Time,1,1,1,92.0,44.31,136.31,92.0,136.31,10.0,0,0.0
2018,3,2018-03,DF,Central-West,construction_tools_lights,boleto,On Time,1,1,1,250.0,54.55,304.55,250.0,304.55,11.0,0,0.0
2017,5,2017-05,SP,Southeast,food_drink,voucher,Not Delivered,1,1,1,8.0,14.52,22.520000000000003,8.0,22.520000000000003,null,0,0.0
2017,9,2017-09,RJ,Southeast,garden_tools,boleto,Late,1,1,2,119.8,35.34,310.28,59.9,155.14,33.0,2,2.0
2017,3,2017-03,RJ,Southeast,market_place,boleto,On Time,1,1,1,62.9,14.61,77.51,62.9,77.51,9.0,0,0.0
2018,4,2018-04,BA,Northeast,electronics,credit_card,Late,2,2,2,192.18,78.38,270.56,96.09,135.28,24.0,2,1.0
2017,4,2017-04,PB,Northeast,health_beauty,credit_card,On Time,1,1,1,476.5,27.83,504.33,476.5,504.33,21.0,0,0.0
2016,10,2016-10,MG,Southeast,computers_accessories,boleto,On Time,1,1,1,24.99,17.78,42.77,24.99,42.77,14.0,0,0.0
2018,6,2018-06,SC,South,industry_commerce_and_business,boleto,On Time,1,1,1,38.0,23.07,61.07,38.0,61.07,8.0,0,0.0
2018,2,2018-02,PI,Northeast,stationery,credit_card,Not Delivered,1,1,1,79.0,38.1,117.1,79.0,117.1,null,0,0.0
2018,7,2018-07,RN,Northeast,health_beauty,credit_card,On Time,3,3,3,674.89,106.63,781.52,224.96333333333334,260.50666666666666,17.0,0,0.0
2018,8,2018-08,PR,South,computers_accessories,boleto,Late,1,1,1,189.0,19.42,208.42,189.0,208.42,18.0,1,1.0
2017,3,2017-03,RJ,Southeast,books_general_interest,boleto,On Time,1,1,1,115.0,16.51,131.51,115.0,131.51,14.0,0,0.0
2017,9,2017-09,RJ,Southeast,cool_stuff,boleto,Late,1,1,1,239.99,17.93,257.92,239.99,257.92,23.0,1,1.0
2018,6,2018-06,PE,Northeast,construction_tools_safety,credit_card,On Time,1,1,1,230.0,42.99,272.99,230.0,272.99,13.0,0,0.0
2018,6,2018-06,SC,South,computers_accessories,voucher,On Time,2,2,3,94.32,68.16,280.58,31.439999999999998,93.52666666666666,12.333333333333334,0,0.0
2017,11,2017-11,RO,North,books_general_interest,credit_card,On Time,1,1,1,44.99,22.67,67.66,44.99,67.66,18.0,0,0.0
2018,3,2018-03,RS,South,toys,voucher,On Time,1,1,1,275.0,24.47,299.47,275.0,299.47,12.0,0,0.0
2018,1,2018-01,ES,Southeast,housewares,credit_card,Late,1,1,1,69.9,16.74,86.64,69.9,86.64,33.0,1,1.0
2017,11,2017-11,AL,Northeast,audio,boleto,On Time,1,1,1,14.9,21.15,36.05,14.9,36.05,12.0,0,0.0
2017,9,2017-09,MT,Central-West,garden_tools,credit_card,On Time,1,1,1,57.8,16.84,74.64,57.8,74.64,17.0,0,0.0
2017,10,2017-10,PI,Northeast,auto,credit_card,On Time,1,1,1,119.9,23.16,143.06,119.9,143.06,22.0,0,0.0
2018,5,2018-05,PB,Northeast,computers_accessories,voucher,On Time,1,1,1,36.9,83.9,120.8,36.9,120.8,6.0,0,0.0
2017,7,2017-07,PE,Northeast,computers_accessories,boleto,On Time,1,1,1,5.99,12.6,18.59,5.99,18.59,6.0,0,0.0
2018,3,2018-03,MG,Southeast,luggage_accessories,voucher,On Time,1,1,1,81.5,15.42,96.92,81.5,96.92,6.0,0,0.0
2018,6,2018-06,PA,North,books_technical,credit_card,On Time,1,1,1,108.99,27.2,136.19,108.99,136.19,19.0,0,0.0
2018,7,2018-07,SE,Northeast,electronics,boleto,On Time,1,1,1,22.0,50.87,72.87,22.0,72.87,11.0,0,0.0
2018,7,2018-07,PR,South,furniture_decor,boleto,Not Delivered,1,1,1,99.9,41.68,141.58,99.9,141.58,null,0,0.0
2018,6,2018-06,PB,Northeast,home_construction,credit_card,On Time,1,1,1,234.0,45.56,279.56,234.0,279.56,20.0,0,0.0
2017,7,2017-07,GO,Central-West,luggage_accessories,debit_card,On Time,1,1,1,106.9,19.99,126.89,106.9,126.89,23.0,0,0.0
2018,3,2018-03,RS,South,furniture_living_room,credit_card,On Time,1,1,1,309.99,161.36,471.35,309.99,471.35,15.0,0,0.0
2018,7,2018-07,PR,South,furniture_decor,debit_card,On Time,1,1,1,99.9,18.75,118.65,99.9,118.65,7.0,0,0.0
2017,10,2017-10,RN,Northeast,christmas_supplies,credit_card,On Time,1,1,1,19.83,34.15,53.98,19.83,53.98,18.0,0,0.0
2018,1,2018-01,TO,North,health_beauty,credit_card,On Time,2,2,3,222.79,78.66,490.7800000000001,74.26333333333334,163.59333333333336,13.0,0,0.0
2018,6,2018-06,MS,Central-West,furniture_decor,debit_card,On Time,1,1,1,79.99,19.82,99.81,79.99,99.81,12.0,0,0.0
2017,12,2017-12,BA,Northeast,stationery,debit_card,On Time,1,1,1,99.0,19.93,118.93,99.0,118.93,10.0,0,0.0
2018,6,2018-06,PB,Northeast,telephony,credit_card,On Time,1,1,1,1099.0,58.19,1157.19,1099.0,1157.19,21.0,0,0.0
2018,8,2018-08,SP,Southeast,computers,credit_card,Late,1,1,1,1390.0,15.09,1543.25,1390.0,1543.25,9.0,1,1.0
2017,10,2017-10,BA,Northeast,baby,credit_card,Late,1,1,1,50.0,18.59,68.59,50.0,68.59,24.0,1,1.0
2018,6,2018-06,RS,South,signaling_and_security,credit_card,On Time,1,1,1,210.99,191.11,402.1,210.99,402.1,9.0,0,0.0
2017,8,2017-08,MS,Central-West,computers_accessories,boleto,On Time,1,1,1,119.9,27.38,147.28,119.9,147.28,9.0,0,0.0
2017,7,2017-07,SC,South,furniture_decor,credit_card,Not Delivered,1,1,1,49.9,19.59,69.49,49.9,69.49,null,0,0.0
2018,2,2018-02,MT,Central-West,telephony,credit_card,Late,1,1,1,27.99,15.79,43.78,27.99,43.78,29.0,1,1.0
2017,9,2017-09,RO,North,computers,boleto,On Time,1,1,1,1299.9,44.46,1344.36,1299.9,1344.36,29.0,0,0.0
2018,8,2018-08,SP,Southeast,audio,debit_card,On Time,1,1,1,14.9,7.39,22.29,14.9,22.29,6.0,0,0.0
2017,5,2017-05,SP,Southeast,perfumery,voucher,On Time,1,1,1,221.99,13.89,235.88,221.99,235.88,7.0,0,0.0
2018,4,2018-04,RJ,Southeast,flowers,boleto,On Time,1,1,1,42.0,22.93,64.93,42.0,64.93,23.0,0,0.0
2018,1,2018-01,CE,Northeast,electronics,boleto,On Time,1,1,1,109.9,42.0,151.9,109.9,151.9,12.0,0,0.0
2018,8,2018-08,PR,South,industry_commerce_and_business,credit_card,On Time,1,1,2,110.0,111.24,442.48,55.0,221.24,5.0,0,0.0
2018,5,2018-05,MS,Central-West,baby,credit_card,On Time,1,1,1,134.9,19.91,154.81,134.9,154.81,12.0,0,0.0
2017,8,2017-08,PE,Northeast,fashion_underwear_beach,credit_card,Late,1,1,1,49.9,25.63,75.53,49.9,75.53,42.0,1,1.0
2017,11,2017-11,RJ,Southeast,air_conditioning,boleto,Late,1,1,1,236.9,46.12,283.02,236.9,283.02,34.0,1,1.0
2018,7,2018-07,SC,South,construction_tools_safety,credit_card,On Time,2,2,2,558.0,36.3,594.3,279.0,297.15,7.5,0,0.0
2017,8,2017-08,RO,North,bed_bath_table,boleto,On Time,1,1,1,117.99,43.24,161.23,117.99,161.23,21.0,0,0.0
2018,6,2018-06,SC,South,home_construction,credit_card,On Time,2,2,2,269.85,54.27,324.12,134.925,162.06,15.5,0,0.0
2018,3,2018-03,DF,Central-West,audio,credit_card,Late,1,1,1,19.9,15.23,35.13,19.9,35.13,25.0,1,1.0
2018,7,2018-07,GO,Central-West,cool_stuff,credit_card,Not Delivered,1,1,2,4599.9,209.54,9618.88,2299.95,4809.44,null,0,0.0
2018,7,2018-07,SP,Southeast,diapers_and_hygiene,credit_card,Not Delivered,1,1,1,28.8,11.22,40.02,28.8,40.02,null,0,0.0
2017,11,2017-11,MG,Southeast,computers_accessories,boleto,Not Delivered,1,1,1,399.99,15.82,415.81,399.99,415.81,null,0,0.0
2018,5,2018-05,RJ,Southeast,musical_instruments,credit_card,Late,1,1,1,113.9,19.77,133.67,113.9,133.67,27.0,1,1.0
2017,9,2017-09,DF,Central-West,drinks,boleto,On Time,1,1,1,30.0,15.1,45.1,30.0,45.1,11.0,0,0.0
2017,1,2017-01,RS,South,furniture_decor,boleto,On Time,2,2,7,139.3,66.05,1052.3500000000001,19.900000000000002,150.33571428571432,11.714285714285714,0,0.0
2017,8,2017-08,RN,Northeast,home_appliances,boleto,On Time,1,1,1,303.45,35.92,339.37,303.45,339.37,19.0,0,0.0
2017,10,2017-10,GO,Central-West,sports_leisure,boleto,On Time,1,1,2,259.98,34.32,588.6,129.99,294.3,11.0,0,0.0
2017,5,2017-05,MG,Southeast,furniture_decor,credit_card,Not Delivered,2,2,2,497.79999999999995,68.46000000000001,566.26,248.89999999999998,283.13,null,0,0.0
2018,1,2018-01,RN,Northeast,toys,credit_card,On Time,1,1,1,149.9,38.6,188.5,149.9,188.5,30.0,0,0.0
2018,2,2018-02,PR,South,drinks,credit_card,Late,1,1,1,47.49,16.11,63.6,47.49,63.6,44.0,1,1.0
2018,3,2018-03,RJ,Southeast,industry_commerce_and_business,voucher,Late,2,2,2,242.0,59.37,301.37,121.0,150.685,41.0,2,1.0
2018,2,2018-02,AM,North,baby,debit_card,On Time,1,1,1,29.99,21.15,51.14,29.99,51.14,25.0,0,0.0
2018,1,2018-01,PR,South,electronics,debit_card,On Time,1,1,1,19.9,12.48,32.38,19.9,32.38,6.0,0,0.0
2016,10,2016-10,SP,Southeast,computers_accessories,boleto,Not Delivered,1,1,1,164.0,13.2,177.2,164.0,177.2,null,0,0.0
2017,11,2017-11,AM,North,computers,credit_card,On Time,1,1,1,1340.0,44.74,1384.74,1340.0,1384.74,33.0,0,0.0
2018,5,2018-05,GO,Central-West,garden_tools,voucher,On Time,1,1,1,78.9,46.63,125.53,78.9,125.53,8.0,0,0.0
2017,9,2017-09,PA,North,telephony,boleto,On Time,1,1,1,254.9,27.06,281.96,254.9,281.96,21.0,0,0.0
2017,10,2017-10,RS,South,null,boleto,On Time,1,1,4,620.0,346.4,7466.8,155.0,1866.7,11.0,0,0.0
2018,1,2018-01,SP,Southeast,toys,voucher,On Time,1,1,1,160.0,12.33,172.32999999999998,160.0,172.32999999999998,13.0,0,0.0
2018,1,2018-01,PI,Northeast,bed_bath_table,boleto,On Time,1,1,1,117.99,34.63,152.62,117.99,152.62,18.0,0,0.0
2017,7,2017-07,RS,South,sports_leisure,voucher,On Time,1,1,1,59.99,16.18,76.17,59.99,76.17,22.0,0,0.0
2018,4,2018-04,PR,South,perfumery,voucher,On Time,1,1,1,9.9,7.71,17.61,9.9,17.61,6.0,0,0.0
2017,12,2017-12,PE,Northeast,computers_accessories,boleto,On Time,1,1,1,199.0,43.42,242.42,199.0,242.42,34.0,0,0.0
2018,7,2018-07,GO,Central-West,stationery,boleto,On Time,1,1,1,99.0,41.67,140.67,99.0,140.67,8.0,0,0.0
2018,5,2018-05,DF,Central-West,electronics,boleto,On Time,1,1,1,119.0,21.91,140.91,119.0,140.91,14.0,0,0.0
2017,5,2017-05,SP,Southeast,electronics,credit_card,Late,2,2,3,392.15,39.35,575.24,130.71666666666667,191.74666666666667,24.0,3,1.5
2018,2,2018-02,MT,Central-West,agro_industry_and_commerce,boleto,On Time,1,1,1,410.0,35.32,445.32,410.0,445.32,22.0,0,0.0
2018,8,2018-08,DF,Central-West,drinks,credit_card,On Time,1,1,1,119.9,23.56,143.46,119.9,143.46,8.0,0,0.0
2017,8,2017-08,MG,Southeast,air_conditioning,credit_card,On Time,1,1,1,125.9,20.12,146.01999999999998,125.9,146.01999999999998,9.0,0,0.0
2018,3,2018-03,ES,Southeast,health_beauty,boleto,Late,2,2,2,561.98,122.24000000000001,684.2199999999999,280.99,342.10999999999996,35.5,2,1.0
2017,9,2017-09,PE,Northeast,computers_accessories,credit_card,Late,1,1,1,35.0,25.63,60.63,35.0,60.63,34.0,1,1.0
2017,10,2017-10,PA,North,bed_bath_table,credit_card,On Time,1,1,1,99.9,33.15,133.05,99.9,133.05,19.0,0,0.0
2017,2,2017-02,MG,Southeast,home_appliances_2,credit_card,On Time,1,1,1,15.99,14.12,30.11,15.99,30.11,6.0,0,0.0
2018,3,2018-03,MS,Central-West,furniture_decor,boleto,Late,1,1,1,48.9,18.23,67.13,48.9,67.13,36.0,1,1.0
2018,7,2018-07,BA,Northeast,consoles_games,credit_card,Late,1,1,1,36.2,22.18,58.38,36.2,58.38,30.0,1,1.0
2017,7,2017-07,RJ,Southeast,watches_gifts,voucher,On Time,1,1,1,76.9,15.3,92.2,76.9,92.2,6.0,0,0.0
2018,8,2018-08,RJ,Southeast,consoles_games,voucher,On Time,1,1,2,150.0,37.26,374.52,75.0,187.26,8.0,0,0.0
2018,3,2018-03,CE,Northeast,consoles_games,credit_card,Not Delivered,1,1,1,32.5,34.45,66.95,32.5,66.95,null,0,0.0
2017,8,2017-08,RJ,Southeast,small_appliances,credit_card,Late,1,1,1,420.0,31.34,451.34,420.0,451.34,45.0,1,1.0
2018,5,2018-05,MS,Central-West,bed_bath_table,credit_card,Late,1,1,1,39.99,9.66,49.65,39.99,49.65,23.0,1,1.0
2018,8,2018-08,PR,South,consoles_games,credit_card,Not Delivered,1,1,1,269.9,19.99,289.89,269.9,289.89,null,0,0.0
2017,10,2017-10,BA,Northeast,office_furniture,boleto,On Time,1,1,1,179.99,51.13,231.12,179.99,231.12,23.0,0,0.0
2017,4,2017-04,SC,South,sports_leisure,credit_card,Late,1,1,2,67.9,30.080000000000002,195.96,33.95,97.98,36.0,2,2.0
2018,4,2018-04,SC,South,drinks,credit_card,On Time,1,1,1,119.0,23.41,142.41,119.0,142.41,9.0,0,0.0
2017,11,2017-11,AM,North,musical_instruments,credit_card,On Time,1,1,1,439.0,78.2,517.2,439.0,517.2,32.0,0,0.0
2017,7,2017-07,MG,Southeast,home_comfort_2,credit_card,On Time,1,1,1,12.9,15.1,28.0,12.9,28.0,17.0,0,0.0
2017,7,2017-07,PA,North,housewares,boleto,On Time,1,1,1,44.9,37.9,82.8,44.9,82.8,21.0,0,0.0
2018,4,2018-04,AL,Northeast,computers_accessories,boleto,Late,1,1,1,54.85,22.88,77.73,54.85,77.73,30.0,1,1.0
2017,9,2017-09,RS,South,bed_bath_table,credit_card,Late,1,1,1,49.95,15.1,65.05,49.95,65.05,45.0,1,1.0
2018,7,2018-07,DF,Central-West,sports_leisure,credit_card,Not Delivered,1,1,1,34.49,18.34,52.83,34.49,52.83,null,0,0.0
2018,8,2018-08,RS,South,furniture_living_room,boleto,On Time,1,1,1,44.05,18.11,62.16,44.05,62.16,13.0,0,0.0
2018,1,2018-01,PR,South,housewares,debit_card,On Time,1,1,1,72.0,15.25,87.25,72.0,87.25,9.0,0,0.0
2017,3,2017-03,GO,Central-West,audio,credit_card,On Time,1,1,1,34.99,17.78,52.77,34.99,52.77,12.0,0,0.0
2017,2,2017-02,RJ,Southeast,furniture_living_room,boleto,Not Delivered,1,1,1,103.99,37.24,141.23,103.99,141.23,null,0,0.0
2018,2,2018-02,CE,Northeast,fashion_bags_accessories,credit_card,Late,1,1,1,289.9,35.83,325.73,289.9,325.73,42.0,1,1.0
2018,1,2018-01,AL,Northeast,auto,credit_card,Late,1,1,1,149.99,21.85,171.84,149.99,171.84,37.0,1,1.0
2017,4,2017-04,PR,South,electronics,voucher,On Time,1,1,1,14.0,14.52,28.52,14.0,28.52,16.0,0,0.0
2018,7,2018-07,TO,North,housewares,credit_card,On Time,1,1,3,72.78999999999999,57.239999999999995,390.09000000000003,24.263333333333332,130.03,6.0,0,0.0
2018,6,2018-06,MG,Southeast,art,boleto,On Time,1,1,1,99.9,23.5,123.4,99.9,123.4,9.0,0,0.0
2018,7,2018-07,MS,Central-West,food,credit_card,On Time,1,1,1,129.99,19.01,149.0,129.99,149.0,13.0,0,0.0
2018,2,2018-02,SP,Southeast,music,voucher,On Time,1,1,1,220.0,17.17,237.17000000000002,220.0,237.17000000000002,17.0,0,0.0
2018,5,2018-05,PR,South,drinks,credit_card,On Time,1,1,2,119.8,36.5,312.6,59.9,156.3,5.0,0,0.0
2018,7,2018-07,SP,Southeast,electronics,debit_card,On Time,2,2,2,217.0,31.92,248.92,108.5,124.46,5.5,0,0.0
